"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
,"schain-m4","15ac8bdf-cace-4cbc-aed1-132fa0a01b8c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"schain-m4","15ac8bdf-cace-4cbc-aed1-132fa0a01b8c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"schain-m4","15ac8bdf-cace-4cbc-aed1-132fa0a01b8c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"schain-m4","15ac8bdf-cace-4cbc-aed1-132fa0a01b8c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smg-25135","1e49ee3c-4e05-485f-a6d2-d9051884784e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smg-cdb","00431cbe-5837-4771-bd0d-caf764554f44",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"skylightridge-prod","d7f6f7a9-5a48-4d03-b9b8-c4848220203c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"skylightridge-prod","d7f6f7a9-5a48-4d03-b9b8-c4848220203c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"skylightridge-prod","d7f6f7a9-5a48-4d03-b9b8-c4848220203c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"skylightridge-prod","d7f6f7a9-5a48-4d03-b9b8-c4848220203c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smg-gss-buc-prod","cfdf9830-2b96-44e2-854c-afac9bacbc9c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smg-gss-buc-prod","cfdf9830-2b96-44e2-854c-afac9bacbc9c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smg-gss-buc-prod","cfdf9830-2b96-44e2-854c-afac9bacbc9c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG APAC EMEA CSA","cef326e5-6ab9-402b-9627-56f96397d31c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG APAC EMEA CSA","cef326e5-6ab9-402b-9627-56f96397d31c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG APAC EMEA CSA","cef326e5-6ab9-402b-9627-56f96397d31c",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"PrismAI","a5f1850a-0f46-4bba-94a6-143986bc9935",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Product Engineering - PreProd","52948a67-e258-4a66-a02f-6cf2e991d590",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TDT Hybrid","f130f105-b418-4245-9530-04511521bdb1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"telem-infra-sentinel","c9233f9e-f4b8-4fcb-827c-b9946afea0b1",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"skraihubpoc6091795543","TDA","ad6eded0-6f9e-4f26-a452-9274620e8c79","mdmehta-triage-ai-agent-poc","westus","/subscriptions/c9233f9e-f4b8-4fcb-827c-b9946afea0b1/resourceGroups/mdmehta-triage-ai-agent-poc/providers/Microsoft.KeyVault/vaults/skraihubpoc6091795543","https://skraihubpoc6091795543.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False",,,"True",,,"False","Enabled","Not configured","Owner=manan.d.mehta@intel.com","Configured (2 setting(s))"
,"SystemHWDesign","f51c3a12-0029-4bd8-8ec3-6b4b834bacd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SystemHWDesign","f51c3a12-0029-4bd8-8ec3-6b4b834bacd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SystemHWDesign","f51c3a12-0029-4bd8-8ec3-6b4b834bacd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SystemHWDesign","f51c3a12-0029-4bd8-8ec3-6b4b834bacd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SystemHWDesign","f51c3a12-0029-4bd8-8ec3-6b4b834bacd9",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TalentQuery","a41141de-97ce-4229-86a4-ee147a4ab653",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TalentQuery","a41141de-97ce-4229-86a4-ee147a4ab653",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TalentQuery","a41141de-97ce-4229-86a4-ee147a4ab653",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TalentQuery","a41141de-97ce-4229-86a4-ee147a4ab653",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TalentQuery","a41141de-97ce-4229-86a4-ee147a4ab653",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_catalyst","c0587486-f404-4c15-944c-ed89ce0c3dba",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_catalyst","c0587486-f404-4c15-944c-ed89ce0c3dba",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_catalyst","c0587486-f404-4c15-944c-ed89ce0c3dba",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_catalyst","c0587486-f404-4c15-944c-ed89ce0c3dba",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_catalyst","c0587486-f404-4c15-944c-ed89ce0c3dba",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
"skraihubpoc6091795543","TD_ATA_GAI","44b92588-d5cf-4908-89ae-5072cd9ed2e1","mdmehta-triage-ai-agent-poc","westus","/subscriptions/c9233f9e-f4b8-4fcb-827c-b9946afea0b1/resourceGroups/mdmehta-triage-ai-agent-poc/providers/Microsoft.KeyVault/vaults/skraihubpoc6091795543","https://skraihubpoc6091795543.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False",,,"True",,,"False","Enabled","Not configured","Owner=manan.d.mehta@intel.com","Configured (2 setting(s))"
,"tbv-development","d28b7ca3-b9f8-4f55-bf00-c3cb0bf34d04",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"tbv-development","d28b7ca3-b9f8-4f55-bf00-c3cb0bf34d04",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"tbv-development","d28b7ca3-b9f8-4f55-bf00-c3cb0bf34d04",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"tbv-development","d28b7ca3-b9f8-4f55-bf00-c3cb0bf34d04",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"tbv-development","d28b7ca3-b9f8-4f55-bf00-c3cb0bf34d04",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_phnx_azure","c8b05c3c-3402-48c2-83ad-c4cc3e5f2f9b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_phnx_azure","c8b05c3c-3402-48c2-83ad-c4cc3e5f2f9b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_phnx_azure","c8b05c3c-3402-48c2-83ad-c4cc3e5f2f9b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_phnx_azure","c8b05c3c-3402-48c2-83ad-c4cc3e5f2f9b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys_phnx_azure","c8b05c3c-3402-48c2-83ad-c4cc3e5f2f9b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM STTD","31af1f16-57c7-4952-b330-3e25edd4fef7",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM STTD","31af1f16-57c7-4952-b330-3e25edd4fef7",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM STTD","31af1f16-57c7-4952-b330-3e25edd4fef7",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM STTD","31af1f16-57c7-4952-b330-3e25edd4fef7",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM STTD","31af1f16-57c7-4952-b330-3e25edd4fef7",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM External Integration","22bc7398-15e9-4705-8f52-643a9d7ff3fe",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM External Integration","22bc7398-15e9-4705-8f52-643a9d7ff3fe",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM External Integration","22bc7398-15e9-4705-8f52-643a9d7ff3fe",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM External Integration","22bc7398-15e9-4705-8f52-643a9d7ff3fe",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"TCM External Integration","22bc7398-15e9-4705-8f52-643a9d7ff3fe",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SMG AMERICAS CSA Azure","d4ab7583-eee6-45fe-9487-a7a0b59a389a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys-req-eng","b0437582-7b73-44d2-9aaf-953cc498554a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys-req-eng","b0437582-7b73-44d2-9aaf-953cc498554a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys-req-eng","b0437582-7b73-44d2-9aaf-953cc498554a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys-req-eng","b0437582-7b73-44d2-9aaf-953cc498554a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"sys-req-eng","b0437582-7b73-44d2-9aaf-953cc498554a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"thunderbolt-share","6e00f74c-8370-4018-a18c-00919c9a176a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Thunderbot Community","a62b29ec-4bff-438b-8e7f-2d7ddc63f8fd",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"SmartGPT","21a3a5a3-6aaf-4db5-9a6a-a8ac7bdddf77",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"smartsdbaiagent","fecd8dfb-5385-454a-a795-40d15adcd99a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
