"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
"if-kv-cif-dev-dd","IF-DEO-PREPROD","c2d6eb2f-23cb-47e3-8f26-ce6b52eddb64","if-rg-cif-dev-dd","westus2","/subscriptions/c2d6eb2f-23cb-47e3-8f26-ce6b52eddb64/resourceGroups/if-rg-cif-dev-dd/providers/Microsoft.KeyVault/vaults/if-kv-cif-dev-dd","https://if-kv-cif-dev-dd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=cif; business_entity=if; business_tier=tier3; iac-tool=terraform; environment=dev","Configured (1 setting(s))"
"if-kv-cif-m7-tk","if-deo-m2","529731f7-85e8-4adb-8fc7-112ef2a3c738","if-rg-cif-m7-tk","westus","/subscriptions/3b61d671-7809-47e0-8cca-87107fcde063/resourceGroups/if-rg-cif-m7-tk/providers/Microsoft.KeyVault/vaults/if-kv-cif-m7-tk","https://if-kv-cif-m7-tk.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=cif; business_entity=if; business_tier=tier3; iac-tool=terraform; environment=m7","Configured (1 setting(s))"
"if-kv-smg-dr-yd","if-m2r-dev1","24ff3375-039a-4a0f-8a47-d25f76068dd1","if-rg-smg-dr-yd","westcentralus","/subscriptions/3ff6c00c-9fcc-43dc-b0e7-c88f16a04090/resourceGroups/if-rg-smg-dr-yd/providers/Microsoft.KeyVault/vaults/if-kv-smg-dr-yd","https://if-kv-smg-dr-yd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=smg; business_entity=if; business_tier=tier3; iac-tool=terraform; environment=dr","Configured (1 setting(s))"
"if-kv-mdata-m2-oo","if-mdata-m7","147312f2-0ff0-46b9-b019-2ae15dab65af","if-rg-mdata-m2-oo","westus","/subscriptions/7de16de1-3844-492f-9821-42ceb6c85217/resourceGroups/if-rg-mdata-m2-oo/providers/Microsoft.KeyVault/vaults/if-kv-mdata-m2-oo","https://if-kv-mdata-m2-oo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=if; business_tier=tier1b; iac-tool=terraform; environment=m2","Configured (1 setting(s))"
"if-kv-mdata-m2-oo","if-mdata-m2","7de16de1-3844-492f-9821-42ceb6c85217","if-rg-mdata-m2-oo","westus","/subscriptions/7de16de1-3844-492f-9821-42ceb6c85217/resourceGroups/if-rg-mdata-m2-oo/providers/Microsoft.KeyVault/vaults/if-kv-mdata-m2-oo","https://if-kv-mdata-m2-oo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=if; business_tier=tier1b; iac-tool=terraform; environment=m2","Configured (1 setting(s))"
"if-kv-mdata-m4-pd","if-mdata-m4","8e479456-8400-4639-a4a5-68615fbc6965","if-rg-mdata-m4-pd","westus","/subscriptions/8e479456-8400-4639-a4a5-68615fbc6965/resourceGroups/if-rg-mdata-m4-pd/providers/Microsoft.KeyVault/vaults/if-kv-mdata-m4-pd","https://if-kv-mdata-m4-pd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=if; business_tier=tier1b; iac-tool=terraform; environment=m4","Configured (1 setting(s))"
"if-kv-mdata-m4-pd","if-mdata-dev1","2b2b8b1f-94aa-43db-b763-77d12086e616","if-rg-mdata-m4-pd","westus","/subscriptions/8e479456-8400-4639-a4a5-68615fbc6965/resourceGroups/if-rg-mdata-m4-pd/providers/Microsoft.KeyVault/vaults/if-kv-mdata-m4-pd","https://if-kv-mdata-m4-pd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=if; business_tier=tier1b; iac-tool=terraform; environment=m4","Configured (1 setting(s))"
"if-kv-schain-m2-el","if-mdata-qa","8dcd0713-af7a-454e-bc47-6e7d6aca1a82","if-rg-schain-m2-el","westus","/subscriptions/3e614c48-a418-444c-b150-a94cd095bdaa/resourceGroups/if-rg-schain-m2-el/providers/Microsoft.KeyVault/vaults/if-kv-schain-m2-el","https://if-kv-schain-m2-el.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=schain; business_entity=if; business_tier=tier2b; iac-tool=terraform; environment=m2","Configured (1 setting(s))"
"if-kv-schain-m2-el","if-sc-dev1","683f5562-6c9b-40b2-8611-65e7f30ccf7b","if-rg-schain-m2-el","westus","/subscriptions/3e614c48-a418-444c-b150-a94cd095bdaa/resourceGroups/if-rg-schain-m2-el/providers/Microsoft.KeyVault/vaults/if-kv-schain-m2-el","https://if-kv-schain-m2-el.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=schain; business_entity=if; business_tier=tier2b; iac-tool=terraform; environment=m2","Configured (1 setting(s))"
"AMBER-EASTUS2-PRE-KV","Intel Trust Authority NP","12505f62-9eee-4a64-afa7-3c7b6cca35de","AMBER-EASTUS2-PRE-KV","eastus2","/subscriptions/12505f62-9eee-4a64-afa7-3c7b6cca35de/resourceGroups/AMBER-EASTUS2-PRE-KV/providers/Microsoft.KeyVault/vaults/AMBER-EASTUS2-PRE-KV","https://amber-eastus2-pre-kv.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True",,"True","True","Enabled","Not configured","iap=36221; name=Amber; git_repo=https://github.com/intel-innersource/applications.security.amber.devops.terraform; managed_by=terraform; environment=pre","Configured (1 setting(s))"
"if-kv-mdata-dev-yd","Intel CCG WCS ALM AI","9e70d4a7-a41f-47eb-aa81-677b1394b9cf","if-rg-mdata-dev-yd","westus2","/subscriptions/39e919ab-b36c-4ccc-879d-038593b04370/resourceGroups/if-rg-mdata-dev-yd/providers/Microsoft.KeyVault/vaults/if-kv-mdata-dev-yd","https://if-kv-mdata-dev-yd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=if; business_tier=tier1b; iac-tool=terraform; environment=dev","Configured (1 setting(s))"
"if-kv-schain-qa-er","IFL IT - Azure Commercial","6f32cbff-3372-4940-8ea9-6ecfb09b9d87","if-rg-schain-qa-er","westus2","/subscriptions/6fab99b9-59a9-4929-b492-beec23e2bba7/resourceGroups/if-rg-schain-qa-er/providers/Microsoft.KeyVault/vaults/if-kv-schain-qa-er","https://if-kv-schain-qa-er.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=schain; business_entity=if; business_tier=tier2b; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"if-kv-mdata-dev-yd","Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2","if-rg-mdata-dev-yd","westus2","/subscriptions/39e919ab-b36c-4ccc-879d-038593b04370/resourceGroups/if-rg-mdata-dev-yd/providers/Microsoft.KeyVault/vaults/if-kv-mdata-dev-yd","https://if-kv-mdata-dev-yd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=mdata; business_entity=if; business_tier=tier1b; iac-tool=terraform; environment=dev","Configured (1 setting(s))"
"if-kv-schain-qa-er","if-schain-qa","6fab99b9-59a9-4929-b492-beec23e2bba7","if-rg-schain-qa-er","westus2","/subscriptions/6fab99b9-59a9-4929-b492-beec23e2bba7/resourceGroups/if-rg-schain-qa-er/providers/Microsoft.KeyVault/vaults/if-kv-schain-qa-er","https://if-kv-schain-qa-er.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","7",,"True","Enabled","Not configured","infra-as-code=true; project_id=schain; business_entity=if; business_tier=tier2b; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"if-kv-grl-qa-ao","if-schain-qa","6fab99b9-59a9-4929-b492-beec23e2bba7","if-rg-grl-qa-ao","westus2","/subscriptions/6fab99b9-59a9-4929-b492-beec23e2bba7/resourceGroups/if-rg-grl-qa-ao/providers/Microsoft.KeyVault/vaults/if-kv-grl-qa-ao","https://if-kv-grl-qa-ao.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","7","True","True","Enabled","Not configured","infra-as-code=true; project_id=grl; business_entity=if; business_tier=tier2b; iac-tool=terraform; environment=qa","Configured (1 setting(s))"
"event-services","ipaas_staging_dev","99206cc0-84fe-4752-828a-2278b9994ab9","ipaas-rg","eastus","/subscriptions/99206cc0-84fe-4752-828a-2278b9994ab9/resourceGroups/ipaas-rg/providers/Microsoft.KeyVault/vaults/event-services","https://event-services.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90","True","True","Disabled","Not configured","","Configured (1 setting(s))"
"event-services","intelfoundryprototype","be731843-da24-4df9-a651-d6dd604cc8c3","ipaas-rg","eastus","/subscriptions/99206cc0-84fe-4752-828a-2278b9994ab9/resourceGroups/ipaas-rg/providers/Microsoft.KeyVault/vaults/event-services","https://event-services.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90","True","True","Disabled","Not configured","","Configured (1 setting(s))"
"kvgaascommon","Intel Generative AI DevTest","cbcf4ac1-5953-41e9-afc5-f3e3e8c0f27f","gaascommon","westus2","/subscriptions/cbcf4ac1-5953-41e9-afc5-f3e3e8c0f27f/resourceGroups/gaascommon/providers/Microsoft.KeyVault/vaults/kvgaascommon","https://kvgaascommon.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","True","True","90","True","True","Disabled","Not configured","iapnumber=39588; environment=dev","Configured (1 setting(s))"
"kvgaascommon","Intel Generative AI Prod","a7e3d8f3-671c-4b81-8609-c01a0ba4291b","gaascommon","westus2","/subscriptions/cbcf4ac1-5953-41e9-afc5-f3e3e8c0f27f/resourceGroups/gaascommon/providers/Microsoft.KeyVault/vaults/kvgaascommon","https://kvgaascommon.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","True","True","90","True","True","Disabled","Not configured","iapnumber=39588; environment=dev","Configured (1 setting(s))"
"kv-azuremidemo","IT CDR AD Core-Azure","1dfc61df-ab85-4027-b2c6-a3c65dc40474","RG-ManagedIdentity","eastus","/subscriptions/1dfc61df-ab85-4027-b2c6-a3c65dc40474/resourceGroups/RG-ManagedIdentity/providers/Microsoft.KeyVault/vaults/kv-azuremidemo","https://kv-azuremidemo.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"False","Enabled","Not configured","","Configured (1 setting(s))"
"kvgaascommon","Integrated3CRoadmap","09b9d9e8-71f4-4157-8aea-33b3e540f9ff","gaascommon","westus2","/subscriptions/cbcf4ac1-5953-41e9-afc5-f3e3e8c0f27f/resourceGroups/gaascommon/providers/Microsoft.KeyVault/vaults/kvgaascommon","https://kvgaascommon.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","True","True","90","True","True","Disabled","Not configured","iapnumber=39588; environment=dev","Configured (1 setting(s))"
"kv-survey-prd","mys-ai-pde123","2f115f15-2dbc-4a5f-901c-6f86cc59eb23","rg-ipds-keys-services-prd","westus2","/subscriptions/2b5c7925-50d1-4f3e-a8b9-8b777a74642b/resourceGroups/rg-ipds-keys-services-prd/providers/Microsoft.KeyVault/vaults/kv-survey-prd","https://kv-survey-prd.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","7","True","True","Disabled","Not configured","Workload=Infrastructure; Application=IPDS; CostCenter=52624; IAP=25298; Environment=Prd; Criticality=High; BackupRequired=True; Encryption=Enabled; ProvisionedBy=IaC","Configured (2 setting(s))"
"PBGKeyVault-Stage","PBG_Market_AI_IC_Prod","92558687-119e-465a-bec8-ca3a16367338","TeamsBOT_stage","westus","/subscriptions/e7b9f0db-21e9-4958-96bd-62826149cab1/resourceGroups/TeamsBOT_stage/providers/Microsoft.KeyVault/vaults/PBGKeyVault-Stage","https://pbgkeyvault-stage.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"True","Enabled","Not configured","","Configured (1 setting(s))"
"PBGKeyVault-Stage","pbg-teamsbot-dev","e7b9f0db-21e9-4958-96bd-62826149cab1","TeamsBOT_stage","westus","/subscriptions/e7b9f0db-21e9-4958-96bd-62826149cab1/resourceGroups/TeamsBOT_stage/providers/Microsoft.KeyVault/vaults/PBGKeyVault-Stage","https://pbgkeyvault-stage.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","False","True","90",,"True","Enabled","Not configured","","Configured (1 setting(s))"
"stg-skr-cloud-key-vault","smg-gss-buc-prod","cfdf9830-2b96-44e2-854c-afac9bacbc9c","SKR-Cloud-Engineering-Staging","West US 2","/subscriptions/d7f6f7a9-5a48-4d03-b9b8-c4848220203c/resourceGroups/SKR-Cloud-Engineering-Staging/providers/Microsoft.KeyVault/vaults/stg-skr-cloud-key-vault","https://stg-skr-cloud-key-vault.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","90","True","False","Enabled","Not configured","","Configured (2 setting(s))"
"ipam-kv-4u7qpormmx3bi","Skylight Ridge Dev","151b3f46-3ae0-4934-af0a-d21252877ede","ipam-rg-4u7qpormmx3bi","westus2","/subscriptions/151b3f46-3ae0-4934-af0a-d21252877ede/resourceGroups/ipam-rg-4u7qpormmx3bi/providers/Microsoft.KeyVault/vaults/ipam-kv-4u7qpormmx3bi","https://ipam-kv-4u7qpormmx3bi.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False",,,"True",,"True","True","Enabled","Not configured","","Configured (2 setting(s))"
"stg-skr-cloud-key-vault","smg-gss-preprod","e5ff8125-6bbf-4e09-8a96-8b38e27b984c","SKR-Cloud-Engineering-Staging","West US 2","/subscriptions/d7f6f7a9-5a48-4d03-b9b8-c4848220203c/resourceGroups/SKR-Cloud-Engineering-Staging/providers/Microsoft.KeyVault/vaults/stg-skr-cloud-key-vault","https://stg-skr-cloud-key-vault.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","True","True","90","True","False","Enabled","Not configured","","Configured (2 setting(s))"
"kv-itcs-sbox-ltng","Software Foundry Services","35ac2272-5871-4e8c-bb7c-ed52513aa450","rg-itsc-sbox-ltng","westus2","/subscriptions/6f233d18-bb37-448d-9517-9d0c140f6217/resourceGroups/rg-itsc-sbox-ltng/providers/Microsoft.KeyVault/vaults/kv-itcs-sbox-ltng","https://kv-itcs-sbox-ltng.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","90","True","True","Disabled","Not configured","key vault name=kv-itsc-sbox-ltng; Key Vault Private End Point=pe-kv-itcs-sbox-ltng; Created on=05July2022","Configured (1 setting(s))"
"kv-itcs-sbox-ltng","swfoundryservice-ext","27072043-4b67-4713-b571-95dc78455672","rg-itsc-sbox-ltng","westus2","/subscriptions/6f233d18-bb37-448d-9517-9d0c140f6217/resourceGroups/rg-itsc-sbox-ltng/providers/Microsoft.KeyVault/vaults/kv-itcs-sbox-ltng","https://kv-itcs-sbox-ltng.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","True","True","True","True","90","True","True","Disabled","Not configured","key vault name=kv-itsc-sbox-ltng; Key Vault Private End Point=pe-kv-itcs-sbox-ltng; Created on=05July2022","Configured (1 setting(s))"
"msftintelaiina4334061537","SMG APAC EMEA CSA","cef326e5-6ab9-402b-9627-56f96397d31c","cy_mongoent_rg","northeurope","/subscriptions/cef326e5-6ab9-402b-9627-56f96397d31c/resourceGroups/cy_mongoent_rg/providers/Microsoft.KeyVault/vaults/msftintelaiina4334061537","https://msftintelaiina4334061537.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False",,,"True",,,"False","Enabled","Not configured","","Configured (2 setting(s))"
"FinanceD-vm-enc","UiPath Finance DevTest","63fe8131-6d84-484f-9d83-6eb886f19fff","UiPath_RG","westus","/subscriptions/63fe8131-6d84-484f-9d83-6eb886f19fff/resourceGroups/UiPath_RG/providers/Microsoft.KeyVault/vaults/FinanceD-vm-enc","https://financed-vm-enc.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","True","False","True","90","True","False","Enabled","Not configured","","Configured (1 setting(s))"
"SupplyChainD-orch","UiPath SupplyChain DevTest","10616b3c-8d47-4ca6-bd01-cad2339de2f5","UiPath_RG","westus","/subscriptions/10616b3c-8d47-4ca6-bd01-cad2339de2f5/resourceGroups/UiPath_RG/providers/Microsoft.KeyVault/vaults/SupplyChainD-orch","https://supplychaind-orch.vault.azure.net/","Standard","46c98d88-e344-4ed4-8496-4ed7712e255d","False","False","True",,"90",,"False","Enabled","Not configured","","Configured (1 setting(s))"
